player,batting_average,strike_rate,bowling_average
Janak Prakash,0.920168067,92.01680672,18.26666667
MK Patel,0.714285714,71.42857143,0
H Ssenyondo,0.293706294,29.37062937,19.12244898
SS Dhindsa,0.713483146,71.34831461,20.28571429
Pavandeep Singh,0.348837209,34.88372093,18.19565217
Junaid Siddiqui,0.755905512,75.59055118,27.5625
NCK Liyanage,0.789473684,78.94736842,33
Mohammad Shukri,0.535211268,53.52112676,24
Virandeep Singh,0.85060241,85.06024096,18.32
Khizar Hayat,0.826697892,82.66978923,20.11904762
Muhammad Wafiq,0.565217391,56.52173913,29.17647059
Aminuddin Ramly,1,100,0
Ahmed Faiz Mohammad Noor,0.9107674,91.07674004,0
Shafiq Sharif,1.017973856,101.7973856,0
Syed Aziz,1.140789474,114.0789474,31.4375
Anwar Arudin,0.833333333,83.33333333,0
CR Suryawanshi,0.883826879,88.38268793,21.44444444
NMS Param,0.786026201,78.60262009,20.5
S Chandramohan,1.009793254,100.9793254,0
C Pervez,0.684210526,68.42105263,18.13333333
Nestor Dhamba,0.568181818,56.81818182,18.25
AJ Macleod,0.698113208,69.81132075,36.2
C Nicholas,0.65,65,23.59375
AN Davidson-Richards,0.830985915,83.09859155,20.67647059
SB Odedra,0.554285714,55.42857143,23.11111111
Marie Kelly,0.807228916,80.72289157,37.66666667
LF Higham,0.719471947,71.94719472,41.33333333
MR Walsh,0.2,20,0
HJ Armitage,0.866290019,86.62900188,21.8
AL Nicholls,0.538461538,53.84615385,0
KA Levick,0.654545455,65.45454545,13.02985075
GL Adams,0.861450693,86.14506927,15.11428571
SIR Dunkley,0.992875318,99.28753181,18.42857143
KL Cross,0.861538462,86.15384615,26.70149254
BF Smith,1.072380952,107.2380952,18.96153846
S Glenn,0.960893855,96.08938547,17.078125
AJ Freeborn,0.830882353,83.08823529,0
KE White,0.626822157,62.68221574,0
GJ Gibbs,0.824175824,82.41758242,19.625
EL Lamb,0.954575379,95.45753785,26.11764706
CE Dean,0.753218884,75.32188841,21.75
N Brown,0.646396396,64.63963964,96
E Jones,0.796272494,79.62724936,24.44444444
E Threlkeld,0.687272727,68.72727273,0
NT Miles,0.856697819,85.66978193,0
JD Ryder,0.902855461,90.28554607,22.68253968
RRS Cornwall,1.202635914,120.2635914,32.30769231
K Pierre,1.555555556,155.5555556,26.02941176
KMA Paul,1.010917031,101.0917031,31.83870968
BA King,1.090982941,109.0982941,0
I Khan (2),1.075,107.5,25.33333333
OF Smith,1.346749226,134.6749226,24.01886792
G Singh,0.903522205,90.35222052,13.25
RS Primus,1.177777778,117.7777778,19
DC Thomas,1.001257862,100.1257862,30
SK Springer,0.852631579,85.26315789,45.5
SSJ Brooks,0.98340249,98.34024896,0
GD Phillips,1.242331288,124.2331288,23.6
FA Allen,1.145877378,114.5877378,33.88636364
OC McCoy,1.214285714,121.4285714,15.25333333
DK Jacobs,0.888888889,88.88888889,0
RA Wiggins,0.5,50,0
K Lewis,1.204878049,120.4878049,0
TA Griffith,1.083333333,108.3333333,0
ME Latif,0.25,25,10.33333333
R Pavadaikannan,0.692307692,69.23076923,0
Ammar Zahir,0.285714286,28.57142857,0
Zika Ali,0.371428571,37.14285714,0
AV Ayyavooraju,0.25,25,0
R Ehsan,0.4,40,0
H Niaz,0.386363636,38.63636364,0
U Shahid,0.676923077,67.69230769,14
Usman Khan,0.892857143,89.28571429,17.75
RJA Murphy,0.37037037,37.03703704,0
Ahmed Wardak,1.166666667,116.6666667,15.53333333
Shahil Momin,0.920634921,92.06349206,13
S Tambidoure,0,0,0
S Waqas Ahmed,0.663636364,66.36363636,9.6
P Bhart,0.71875,71.875,14.33333333
PK Thangavadivel,0.652173913,65.2173913,19
D Crawford,0.4,40,6.666666667
Shahzad Umran,0,0,0
Ansar Iqbal,1.117647059,111.7647059,11.66666667
Sheraz Sheikh,0.580645161,58.06451613,11.7
F Khaliq,0.714285714,71.42857143,5
Raza Iqbal,0.819727891,81.97278912,15.25
Aziz Mohammad,0.892857143,89.28571429,13.9
Muhammad Fahim,0.5,50,54
S Iftikhar,0.511627907,51.1627907,0
E Ul Haq,0.550218341,55.02183406,0
Tafseer Ali,0.789473684,78.94736842,27
K Joshi,0.483870968,48.38709677,0
Bilal Zalmai,1.191176471,119.1176471,12.5
LK Arachchige,0.642857143,64.28571429,0
Waqar Zalmai,2.25,225,0
Asif Mahmood,1,100,0
Sabir Zahoor,1.5,150,15.66666667
Amar Naeem,0.844444444,84.44444444,0
Aqib Iqbal,0.926315789,92.63157895,27.2
Azam Mohammad,1.25,125,24.75
A Randhawa,1.133333333,113.3333333,0
A Venkatesh,1.010526316,101.0526316,12.61111111
S Subhash,0.6,60,0
I Asif,0.505154639,50.51546392,21
Usman Arif,0.857142857,85.71428571,15.2
Shadnan Khan,0.901515152,90.15151515,0
LD Madushanka,0.53125,53.125,34.5
PVD Chameera,0.597777778,59.77777778,28.44578313
PWH de Silva,1.142995169,114.2995169,22.77777778
A Dananjaya,0.670212766,67.0212766,38.2826087
Saqib Zulfiqar,0.472972973,47.2972973,43.5
LV van Beek,0.916382253,91.63822526,24.56818182
Chirag Suri,0.817258883,81.72588832,0
P Burger,0.166666667,16.66666667,13.75
Saqlain Haider,0.483870968,48.38709677,0
T Lungameni,0.298245614,29.8245614,21.95833333
L Louwrens,0.742547425,74.25474255,0
S Bhari,0.354166667,35.41666667,13.53333333
JJ Atkinson,0.849407783,84.94077834,0
Aarif Sheikh,0.710651828,71.06518283,31
Haroon Arshad,1.102040816,110.2040816,28
PM Pushpakumara,1.136363636,113.6363636,35.66666667
MVT Fernando,0.292397661,29.23976608,33.82758621
CK Kapugedera,0.73790512,73.79051198,109
HDRL Thirimanne,0.627483444,62.74834437,31
SMA Priyanjan,0.855319149,85.53191489,31.22222222
I Udana,1.145067698,114.5067698,24.07594937
AL Fekete,0.426666667,42.66666667,37.55555556
JK Lalor,0.892307692,89.23076923,23.22
AJ Doolan,0.483682984,48.36829837,0
DR Sams,1.489208633,148.9208633,22.55844156
B Doggett,0.540229885,54.02298851,26.5
WG Bosisto,0.411764706,41.17647059,39
JP Inglis,1.158569501,115.8569501,0
JM Muirhead,1.75,175,24.5
TS Rogers,0.675675676,67.56756757,25.35483871
JS Paris,0.38028169,38.02816901,27.875
M Kelly,0.475195822,47.51958225,24.3030303
JS Lenton,1.821428571,182.1428571,0
NJ Reardon,1.232189974,123.2189974,0
JR Coleman,0,0,9.142857143
RP Meredith,0.246376812,24.63768116,22.45714286
TD Astle,1,100,30.51612903
AK Kitchen,1.321678322,132.1678322,36.07142857
Imam-ul-Haq,0.731659474,73.16594743,0
Umar Amin,0.836820084,83.68200837,16
LI Wilkinson,0,0,22.5
C Beckford,0,0,12
OT Wallerson,0.489795918,48.97959184,31
S Ramautar,0.176470588,17.64705882,15.75
T Marshall,0,0,37
J Van Der Werf,1.5,150,0
RD Bovell,0.512048193,51.20481928,44.66666667
RN Roach,0.349206349,34.92063492,23.5
Faisal Javed,1.597402597,159.7402597,0
KF Bazil,1.1875,118.75,60
A Morris,0.25,25,46.28571429
T Taylor,0.936170213,93.61702128,23.25
Imran Ashraf,0.714285714,71.42857143,0
C Wright,0.653333333,65.33333333,29.9
MWR Stokes,0.749620637,74.96206373,28.22222222
Hasnat Ahmed,1.1,110,14.8
OE Newey,0.652916074,65.2916074,13.25
DR Hooper,0.742424242,74.24242424,15.57894737
JAJ Nussbaumer,0.716216216,71.62162162,16.8
MLA Ellis,0.482758621,48.27586207,23.5
Rakibul Hasan,0.712643678,71.26436782,12.625
PA Petricola,0.775347913,77.53479125,16
CJ Bodenstein,0.71040724,71.04072398,13.82352941
BDH Stevens,0.830704522,83.07045216,12.22222222
EJB Miles,0.75,75,17.04
SW Kalworai,0.435294118,43.52941176,0
Janpreet Singh,0.326923077,32.69230769,0
OH Agbomadzie,1.167597765,116.7597765,17.06666667
GRD Munasinghe,0.630434783,63.04347826,18.95454545
MGSM Fernando,1.088235294,108.8235294,25.14285714
LB Ferbrache,0.835789474,83.57894737,0
JC Martin,0.830188679,83.01886792,0
LJ Barker,0.703030303,70.3030303,0
B Fitchet,1.040816327,104.0816327,0
J Butler,0.758490566,75.8490566,8.533333333
YSD Seneveratne,0.6875,68.75,49
C Cato,0,0,20.5
D McInnis,0.954545455,95.45454545,0
D Cato,0.575418994,57.54189944,0
RA Sealy,0.841269841,84.12698413,0
Rana Singh,0,0,52
V Ganesan,0.96350365,96.35036496,16.53333333
LC Le Tissier,1,100,12.16666667
M Breban,0.428571429,42.85714286,7.666666667
NM Hancock,1.093023256,109.3023256,17.93478261
C Raack,1.075,107.5,22.30769231
L Griffith,0.958333333,95.83333333,31.36363636
EG Fazackerley,1.286486486,128.6486486,57
SM Betts,0.625,62.5,17.22222222
RS Dick,0.818181818,81.81818182,0
T Peschel,0.96,96,24.24
SK Moloney,1.021126761,102.1126761,18
S Daffara,1,100,0
A Sutherland,0.918057663,91.80576631,22.81132075
M Banting,0.685714286,68.57142857,0
WA Young,0.896352313,89.63523132,0
JA Clarkson,1.474545455,147.4545455,26.83333333
D Cleaver,1.304862024,130.4862024,0
AT Nidamanuru,0.775229358,77.52293578,44
TS Nethula,0.928571429,92.85714286,26.125
BG Lister,1.103448276,110.3448276,23.67647059
NM Kwant,1.105263158,110.5263158,0
JA Duffy,1.195121951,119.5121951,28.06666667
TG Johnston,1.2,120,31.33333333
CE McConchie,1.124304267,112.4304267,35.22727273
WD Barnes,0,0,15.75
CD Fletcher,1.176344086,117.6344086,0
JS Hunter,0,0,20.2
MA Pollard,1.349753695,134.9753695,0
CJ Bowes,1.384713376,138.4713376,0
AM Ellis,0.959752322,95.9752322,23.85714286
RJ Nicol,0.809762203,80.97622028,57.5
DJ Mitchell,0.924277908,92.42779079,24.47619048
BR Hampton,1.396296296,139.6296296,11.23076923
NF Kelly,1.277879342,127.7879342,36
BS Smith,1.077669903,107.7669903,0
WSA Williams,0.517241379,51.72413793,26
BP Coburn,0.941176471,94.11764706,49.2
A Verma,0.975,97.5,15.74285714
PD Bocock,1.223529412,122.3529412,0
LJ Woodcock,1.22,122,34
RJ McCone,0.833333333,83.33333333,31.5
BM Tickner,0.8,80,27
BJ Small,1.125,112.5,29.5
AY Patel,0.680851064,68.08510638,34.68571429
HJH Marshall,0.645005185,64.50051849,21
MG Bracewell,1.06870229,106.870229,21.64864865
BJ Horne,1.091397849,109.1397849,22.5
OR Newton,0.565217391,56.52173913,24.52380952
JL Finnie,1.454935622,145.4935622,51
JTA Benton,1.5,150,29.33333333
EJ Nuttall,0.541666667,54.16666667,33.58333333
HD Rutherford,0.857037583,85.70375829,11
DC de Boorder,0.954545455,95.45454545,0
CK Leopard,1.344632768,134.4632768,0
BJ Arnel,0.227848101,22.78481013,55.5
JG Walker,0.5,50,16.5
IG McPeake,0,0,39.5
LJ Carter,1.103448276,110.3448276,0
BG Randell,1,100,21.65384615
BS Wilson,1.026315789,102.6315789,0
SM Solia,1.147058824,114.7058824,25.33333333
Craig Cachopa,0.683533448,68.35334477,0
LC Johnson,1.268965517,126.8965517,0
SB Davey,0,0,39
MB Bacon,1.333333333,133.3333333,21.13043478
MD Rae,1.235294118,123.5294118,16.5
DJ Grobbelaar,1.266666667,126.6666667,27.375
RM Hira,1,100,22.78787879
KA Jamieson,0.787383178,78.73831776,22.375
TA Copeland,0.666666667,66.66666667,27.16666667
GT Bell,0.183908046,18.3908046,29.55
SJ Truloff,0.394594595,39.45945946,0
LW Feldman,0.755102041,75.51020408,20.47619048
CR Hemphrey,0.485074627,48.50746269,132
DMK Grant,0.529411765,52.94117647,32.5
CH Stobo,0.345070423,34.50704225,13.33333333
MW Edwards,0.472222222,47.22222222,46.5
AA Bevilaqua,0,0,40
NCR Larkin,0.69151671,69.15167095,0
SP Mackin,0.166666667,16.66666667,52
EJM Cowan,0.477225673,47.72256729,0
CD Hinchliffe,0.611111111,61.11111111,25
L Guthrie,0.390625,39.0625,34.41176471
AB Holder,0,0,35.5
JA Freeman,0.5625,56.25,57.90909091
LD Pfeffer,1.063157895,106.3157895,0
NP Winter,0.353333333,35.33333333,52.54545455
JR Philippe,0.896919431,89.69194313,0
S Kemigisha,0.333333333,33.33333333,0
I van Zyl,0.555084746,55.50847458,21.8
H de Klerk,0.666666667,66.66666667,24.5
R Musamali,0.691099476,69.10994764,21.7
K Awino,0.753731343,75.37313433,0
SA Wittmann,0.938053097,93.80530973,13.41176471
MP Enright,0.512820513,51.28205128,8.888888889
JA Diergaardt,0.694158076,69.41580756,12.83333333
NK Bagenda,0.707865169,70.78651685,0
G Candiru,0.62962963,62.96296296,8.0625
R Ntono,0.340909091,34.09090909,0
F Najjumba,0.773195876,77.31958763,19.5
KA Green,0.815920398,81.5920398,10.03846154
I Nakisuuyi,0.835820896,83.58208955,11.88888889
SN Shihepo,0.746268657,74.62686567,7.454545455
AM Ally,0.333333333,33.33333333,0
E Waithaka,0.6,60,22
M Mwangi,0.554744526,55.47445255,14.85714286
ZH Saidi,0.5,50,0
V Ooko,0.52173913,52.17391304,36
M Pascal,0.788059701,78.80597015,9.5
NJ Pius,0.539877301,53.98773006,0
Q Abel,0.785185185,78.51851852,11.13333333
E Wachira,0.648148148,64.81481481,14.33333333
S Wetoto,1.302158273,130.2158273,9.0625
FO Kibasu,1.029109589,102.9109589,34
HM Omary,0.782945736,78.29457364,0
JM Apio,0.714285714,71.42857143,13
S Nampiina,1.0375,103.75,12.86666667
C Aweko,0.333333333,33.33333333,10.12195122
NN Saidi,0.666666667,66.66666667,10.5
PZ Kamunya,0.820224719,82.02247191,7.9
A van Schoor,0.88,88,20.5
D Dreyer,0.8,80,0
Yasmeen Khan,0.927643785,92.76437848,17.2
J Otieno,0.384615385,38.46153846,0
V Abuga,0.720930233,72.09302326,0
SW Kinyua,0.34375,34.375,0
R Achando,0.285714286,28.57142857,0
TS Omary,0.644067797,64.40677966,14.5
F Mutua,0.375,37.5,0
JP Behrendorff,0.77027027,77.02702703,20.94736842
Usman Salahuddin,0.369565217,36.95652174,0
GH Vihari,0.611197512,61.11975117,25.55555556
S Samarawickrama,0.978217822,97.82178218,0
PLS Gamage,0.083333333,8.333333333,34.27272727
ML Udawatte,0.685185185,68.51851852,0
C Namugenyi,0.666666667,66.66666667,25
CT Dhururu,0.704819277,70.48192771,0
J Intan,0.519230769,51.92307692,14.66666667
MBA Lamplough,0.72826087,72.82608696,25
KY Chan,0.728915663,72.89156627,15.23076923
JM Davies,0.514705882,51.47058824,0
Zayani Syamimi,0,0,4
Nur Syazwina Hanim,0,0,29
Sze Wan Yip,0.472222222,47.22222222,0
M Hill,0.838709677,83.87096774,18.77272727
Y Daswani,0.51417004,51.41700405,0
Shanzeen Shahzad,0.517006803,51.70068027,0
Chan Sau Har,0.066666667,6.666666667,10.66666667
Nisha Ali,0.588709677,58.87096774,5
LI Haoye,0,0,10.41666667
Z Lyu,0.571428571,57.14285714,13.66666667
ER Oza,1.069281046,106.9281046,20.4375
UCKA Dona,0.854700855,85.47008547,0
Zhang Xiangxue,0.117647059,11.76470588,14.75
RC Belbashi,0.987987988,98.7987988,11.38461538
Karuna Bhandari,0.558823529,55.88235294,10.11111111
Nary Thapa,0.620689655,62.06896552,3.384615385
Sangita Rai,0,0,15
S Khadka,0.631578947,63.15789474,17
S Magar,0.715384615,71.53846154,12.16666667
F Song,0.580645161,58.06451613,9
Zhang Yanling,0,0,0
M Zhu,0,0,12.33333333
Zhang Chan,0.392857143,39.28571429,0
Liu Xiaonan,0.128571429,12.85714286,0
Wang Luo Wanyu,0.142857143,14.28571429,0
Han Lili,0.575,57.5,11.91666667
NM Cherriath,0.587155963,58.71559633,15.25
Chaya Mughal,0.77,77,28
W Liengprasert,0.762886598,76.28865979,6.235294118
P Jain,0.464285714,46.42857143,0
S Venkataraman,0.620689655,62.06896552,14.83333333
RK Kanoujiya,0.333333333,33.33333333,3.5
KKN Egodage,0.894799054,89.47990544,13.30769231
Roma Thapa,0.633333333,63.33333333,0
Nur Nadihirah,0.333333333,33.33333333,25.5
K Shrestha,0.498293515,49.82935154,0
I Barma,0.721830986,72.18309859,7
J Pandey,0.716981132,71.69811321,0
SR Magar,0.713692946,71.36929461,10.5
Chan Ka Man,0.532258065,53.22580645,13.85185185
Humaira Tasneem,0.442622951,44.26229508,19
Qing Yi,0,0,0
Rony Talukdar,1.301176471,130.1176471,0
Suhrawadi Shuvo,0.85046729,85.04672897,26.48
Hossain Ali,0,0,16.75
Nihaduzzaman,0.5,50,15
Khaled Ahmed,0.1,10,28.375
Dhiman Ghosh,0.532894737,53.28947368,0
Habibur Rahman,0.588235294,58.82352941,37
Tanvir Islam,0.333333333,33.33333333,19.04166667
Nayeem Hasan,0.49137931,49.13793103,27.2173913
Mujeeb Ur Rahman,0.914438503,91.44385027,21.53246753
Qazi Onik,0,0,25
Sharifullah,1,100,16.33333333
Irfan Sukkur,1.081081081,108.1081081,0
Mohammad Irfan (5),1.333333333,133.3333333,20
Mehedi Hasan Rana,0.913043478,91.30434783,15.94736842
Ebadat Hossain,0.301886792,30.18867925,35.25
B Muzarabani,0.492462312,49.24623116,30.57377049
B Cooper,0.736263736,73.62637363,0
Sidra Ameen,0.685314685,68.53146853,0
Natalia Pervaiz,0.653846154,65.38461538,16
P Vastrakar,0.972503618,97.25036179,23.6
AA Patil,1.083333333,108.3333333,18.62962963
RP Yadav,1.175925926,117.5925926,21.22222222
T Bhatia,0.656470588,65.64705882,0
R Dhar,1.048387097,104.8387097,44.5
Ruchitha Venkatesh,0.642105263,64.21052632,27.42857143
Ashfaq Ahmed,0.889558233,88.95582329,42
Amir Hayat,0.529411765,52.94117647,21.66666667
D Nath,0.397959184,39.79591837,0
Mohammad Boota,0.880407125,88.04071247,35
LS Bhandari,0,0,20
D Ravu,0.551470588,55.14705882,25.47619048
SS McKechnie,0.649635036,64.96350365,0
GL Cloete,1.056521739,105.6521739,0
SJ Erwee,0.701357466,70.13574661,0
M Nabe,0.8,80,24.88888889
T Ntuli,0.666666667,66.66666667,16
KR Smuts,0.863636364,86.36363636,12.33333333
BE Hendricks,0.541463415,54.14634146,22.67741935
FD Adams,1.058558559,105.8558559,28.45454545
RD Rickelton,0.886075949,88.60759494,0
K Verreynne,0.775641026,77.56410256,0
MY Vallie,0.906779661,90.6779661,36
SA Mothoa,0.347826087,34.7826087,45.5
MD Rao,0,0,38
Z Mali,0.571428571,57.14285714,39.75
S Lackay,0,0,29.5
KE Broadmore,0.903508772,90.35087719,25.15
T Brits,0.883268482,88.32684825,0
JM Watkin,1.010416667,101.0416667,22.42857143
B Bezuidenhout,0.937908497,93.79084967,0
Hamza Tahir,0.245283019,24.52830189,25.76666667
A Cranstone,0.769230769,76.92307692,0
FMK Morris,0.718009479,71.80094787,24.07692308
DR Gibson,1.120879121,112.0879121,24.38709677
CE Rudd,0.831578947,83.15789474,0
ND Dattani,0.630379747,63.03797468,37.94444444
MK Villiers,0.974169742,97.41697417,24.5
HL Fenby,0.6,60,21
ME Bouchier,0.966487936,96.64879357,32
E Gray,0.747663551,74.76635514,24.61538462
HV Jones,0.647727273,64.77272727,26.33333333
LK Bell,0.948717949,94.87179487,17.71698113
BAM Heath,1.048120301,104.8120301,0
AZ Monaghan,0.754716981,75.47169811,36
WMH Rhodes,0.648124603,64.81246027,29.27868852
WR Smith,0.567673378,56.76733781,43.47368421
JA Tattersall,0.569794953,56.97949527,0
WG Jacks,1.038577154,103.8577154,28
JL Smith,0.583063646,58.30636462,0
WAR Fraine,0.778335725,77.83357245,0
TJ Lester,0,0,29.05555556
Miles Hammond,0.709782105,70.97821048,43
R Vasconcelos,0.674116213,67.41162129,0
DY Pennington,0.57518797,57.51879699,28.83783784
Anuj Dal,0.623401535,62.34015345,46.625
JA Thompson,1,100,25.5875
RA Stevenson,1.481481481,148.1481481,37.17647059
MH McKiernan,0.942408377,94.2408377,29.23809524
CO Thurston,0.649122807,64.9122807,0
JJ Bohannon,0.581205312,58.12053115,70.66666667
MS Pepper,1.044692737,104.4692737,0
RG White,0.454290522,45.42905216,0
HJ Swindells,0.626380012,62.63800116,0
TAR Scriven,0.618343195,61.83431953,20.2
MK Andersson,0.709451575,70.94515753,36.58823529
TB Sole,1.037037037,103.7037037,35.2
MP Dunn,0.269607843,26.96078431,36.95652174
CAJ Morris,0.296829971,29.68299712,28.97413793
BJ Twohig,0.431034483,43.10344828,82
ME Milnes,0.589285714,58.92857143,31.26666667
AG Milton,0.289855072,28.98550725,0
OC Soames,0.257142857,25.71428571,0
BGF Green,0.694134078,69.41340782,25.3125
OE Westbury,0.292134831,29.21348315,0
LW James,0.578823529,57.88235294,43.63636364
AF Gleadall,0,0,74
MA Jones,0.63988764,63.98876404,0
J Coughlin,0.365384615,36.53846154,89
AEN Riley,0.356725146,35.67251462,31.68181818
TJ Haines,0.572667007,57.26670066,33.81818182
P Sisodiya,1.933333333,193.3333333,28.7
DM Wheeldon,0.523809524,52.38095238,0
JL Lawlor,0.794721408,79.47214076,28.33333333
BG Charlesworth,0.455544456,45.55444555,74
ER Bamber,0.346072187,34.60721868,34.325
BWM Mike,0.673381295,67.3381295,41.05555556
KA Bull,0.218430034,21.84300341,91.25
TC Lace,0.483018868,48.30188679,0
BJ Curran,0.850249584,85.0249584,0
DW Sayer,0.545454545,54.54545455,0
OG Robinson,0.762481089,76.24810893,0
JC Wainman,1,100,48
JM Blatherwick,0.228571429,22.85714286,64.66666667
Hammad Azam,0.795275591,79.52755906,23.5
Khurram Manzoor,0.546468401,54.64684015,0
Raza Hasan,0.62962963,62.96296296,31.4
Shaheen Shah Afridi,0.87544484,87.54448399,20.9127907
Sohail Akhtar,1.138888889,113.8888889,0
Gulraiz Sadaf,1,100,0
Saif Badar,0.727272727,72.72727273,0
Umaid Asif,1.5,150,26.52941176
Ibtisam Sheikh,0.333333333,33.33333333,18.2
Agha Salman,0.818913481,81.89134809,79.25
Khalid Usman,1.727272727,172.7272727,70
Sameen Gul,0.5,50,22.5
Salman Irshad,0.285714286,28.57142857,27.07142857
Sahibzada Farhan,0.776595745,77.65957447,0
Rameez Raja (2),1.106382979,110.6382979,0
Zafar Gohar,0.608695652,60.86956522,30.67741935
Danish Aziz,1.371428571,137.1428571,36
KH Devdhar,1.222381636,122.2381636,0
S Dube,1.321138211,132.1138211,35.94117647
TU Deshpande,0.444444444,44.44444444,16.44680851
Parikshit Valsangkar,0.818181818,81.81818182,34.5
SD Lad,1.202054795,120.2054795,27.375
Urvil Patel,1.376811594,137.6811594,0
Chirag Gandhi,1.242957746,124.2957746,0
Naushad Shaikh,1.244791667,124.4791667,23.5
Rohit Dahiya,1.074074074,107.4074074,17.4
Divyang Hinganekar,1.128205128,112.8205128,19.7
SS Shinde,0.25,25,31.5
SM Fallah,0,0,28.125
Dhruv Raval,1.371287129,137.1287129,0
SS Mundhe,1.262686567,126.2686567,18.91666667
Kshitij Patel,1.05,105,0
